Category ID,Category,Event,Event description,Timepoint start,Timepoint end,Quantity outcome 1,Reference/link to data,Accessed on
G86,Targeted Mass Killings,Macias Regime Violence - Equatorial Guinea,Actors: Government of Equatorial Guinea; Targeted groups: Regime Opponents,1969,1979,50000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Maji Massacre - Ethiopia,Actors: Government of Ethiopia; Targeted groups: Suri,2012,2012,92,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Malisbong Massacre - Philippines,Actors: Government of the Philippines; Targeted groups: Muslims,1974,1974,1500,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Malka Mari Massacre - Kenya,Actors: Government of Kenya; Targeted groups: Ethnic Somalis,1981,1981,100,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Maluku Sectarian Violence - Indonesia,Actors: Laskar Jihad; Targeted groups: Christians,2000,2000,98,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Maratha, Santalaris, And Aloda Massacre - Cyprus",Actors: EOKA B; Targeted groups: Turkish Cypriots,1974,1974,120,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Massacre Of Anti-Government Protestors - Sudan,Actors: Government of Sudan; Targeted groups: Anti-government protestors,2019,2019,120,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Massacres Of Peuhl - Mali,Actors: Dan Na Ambassagou; Targeted groups: Peuhl,2018,2020,412,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Mayi Mayi Killings - DR Congo (Zaire),Actors: Mayi Mayi - Ngilima; Targeted groups: Hutu people,1996,1996,60,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Military Coup Against Fignole and Papa Doc Repression - Haiti,"Actors: Government of Haiti; Targeted groups: Supporter of President Fignole, Political opponents of Duvalier",1957,1971,3000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Moro Conflict - Philippines,Actors: ASG; Targeted groups: Christians,1995,1995,51,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Mungiki Sect Killings - Kenya,Actors: Mungiki; Targeted groups: Luo and Kalenjin people,2008,2008,32,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Myanmar internal conflicts and suppression of protestors - Myanmar (Burma), Bangladesh","Actors: Government of Myanmar (Burma), Government supported Burmese mobs; Targeted groups: Anti-government students, Minority ethnic groups, including Shan, Kayin and Rakhine, Anti-government protestors, Anti-government student protestors, Anti-government textile/dockyard workers, Rohingya Muslims, Rohingya, Ethnic Chinese",1962,2012,46290,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Nagorno-Karabakh War - Azerbaijan,Actors: Republic of Nagorno-Karabakh; Targeted groups: Azeris,1992,1992,763,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,North Vietnam - Land Reform Campaign - North Vietnam,Actors: Government of North Vietnam; Targeted groups: Landowners/Counter-revolutionaries,1954,1957,,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Northeast India Insurgency - India,"Actors: ATTF, NLFT, NSCN-IM; Targeted groups: Bengali settlers, Bengali speakers, Kuki Peoples",1993,2000,647,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Nuba Mountains/Blue Nile Conflict - Sudan, South Sudan","Actors: Government of Sudan; Targeted groups: Nuba, 0",2011,2012,429,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Obote Repression - Uganda,Actors: Government of Uganda; Targeted groups: Baganda,1966,1970,,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Oromo Protests - Ethiopia,Actors: Government of Ethiopia; Targeted groups: Oromo,2015,2017,707,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Panzos Massacre - Guatemala,Actors: Government of Guatemala; Targeted groups: Maya,1978,1978,150,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Partition Communal Violence - India/Pakistan, India, Pakistan","Actors: Akali Dal/SGPC, Arya Samaj, Muslim League, RSS, Pakistani Baluchi soldiers; Targeted groups: Muslims, Hindus, Sikhs",1946,1947,224250,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Pinochet coup and anti-leftist killings - Chile,Actors: Government of Chile; Targeted groups: Leftists,1973,1976,4115,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Political Protests - Ivory Coast,Actors: Government of Ivory Coast; Targeted groups: Northern (Foreigners),2004,2004,109,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Post-Election Violence - Kenya,Actors: Government of Kenya; Targeted groups: Luo (Opposition supporters),2007,2008,303,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Post election violence and Ivorian civil war - Ivory Coast,"Actors: AJPSN, FRCI, Government of Ivory Coast; Targeted groups: Pro Ouattara/foreigners, Gueres ethnic group, pro-Outtara supporters/northerns",2010,2011,596,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Post War Killing Of Hmong - Laos,Actors: Government of Laos; Targeted groups: Hmong,1975,1980,,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Punjab Insurgency - India,Actors: Sikh insurgents; Targeted groups: Hindus,1989,1993,2878,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Rab'a Massacre - Egypt,Actors: Government of Egypt; Targeted groups: Muslim Brotherhood,2013,2013,1150,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Ranvir Sena Political Killings - India,Actors: Ranvir Sena; Targeted groups: Lower caste Communist supporters,1997,2000,161,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Red Terror - Ethiopia,"Actors: Government of Ethiopia; Targeted groups: TPLF Supporting/Educated, EPRP Supporting/educated",1976,1978,35038,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Repression Of Jeju And Yeosu-Suncheon Rebellion - South Korea,Actors: Government of South Korea; Targeted groups: Communist supporters/sympathisers,1948,1948,16092,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Republic Of Congo Civil War - Congo,"Actors: Cobras, Government of Congo; Targeted groups: Bacongo Ethnic group",1997,1997,1210,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Rohingya Crisis - Myanmar (Burma),Actors: Governemnt of Myanmar; Targeted groups: Rohingya,2017,2017,6700,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Rwandan genocide and civil war - Rwanda,"Actors: Government of Rwanda; Targeted groups: Rwandan Tutsi, Hutu Moderates",1991,1994,802677,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Rwandan Rebel Conflict - Rwanda,Actors: Government of Rwanda; Targeted groups: Rwandan Hutu,1997,1997,4176,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Salvadoran Civil War - El Salvador,Actors: Government of El Salvador; Targeted groups: FMLN/supporters,1980,1989,36106,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Second Chechen War - Russia (Soviet Union),Actors: Government of Russia (Soviet Union); Targeted groups: Chechens,1999,2001,2718,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Second Intifada - Israel,Actors: Hamas; Targeted groups: Israeli/Jews,2001,2004,332,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,"Second Sudanese Civil War - Sudan, DR Congo (Zaire)","Actors: Government of Sudan, SPLM/A, SSDF; Targeted groups: Dinka, Shilluk, Nuba, Southern Sudanese, Nuer, Dinka People",1985,2002,18141,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Shining Path Insurgency - Peru,Actors: Sendero Luminoso; Targeted groups: Indigenous groups,1982,1993,,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Somali Civil War - Somalia,"Actors: Government of Somalia; Targeted groups: Isaak, Issaq, Darod Clan",1988,1991,10689,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,South Sudan Civil War - South Sudan,"Actors: Government of South Sudan, SPLM/A In Opposition, Multiple; Targeted groups: Nuer, 0, Dinka People, ..",2013,2018,2533,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Srf Counter Insurgency - Sudan,Actors: Government of Sudan; Targeted groups: Darfuris (Black Africans),2014,2016,1239,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Sri Lankan Civil War - Sri Lanka,"Actors: Government of Sri Lanka, LTTE; Targeted groups: Tamils, 0, Sinhalese, Muslims",1989,2000,2919,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Suppression Of Karen Rebellion - Myanmar (Burma),Actors: Ethnic Burmese militias; Targeted groups: Karan villagers,1948,1948,200,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Syrian Civil War - Syria,Actors: Government of Syria; Targeted groups: Anti Assad protestors,2011,2013,4341,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Tadmor Prison Massacre - Syria,Actors: Government of Syria; Targeted groups: Muslim Brotherhood,1980,1980,1000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Taraba Conflict - Nigeria,Actors: Government of Nigeria; Targeted groups: Tiv,2001,2001,594,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Tbilisi Massacre - Soviet Union,Actors: Government of the Soviet Union; Targeted groups: Stalinist protestors,1956,1956,800,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,The White Terror - Taiwan,Actors: Government of the Republic of China; Targeted groups: Anti-government protestors,1947,1947,10000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Tibetan Uprising - China,Actors: Government of China; Targeted groups: Tibetans,1959,1959,50000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Tigray Civil War (Ethiopia) - Ethiopia,"Actors: Government of Eritrea/Government of Ethiopia, TPLF; Targeted groups: Tigrayan, Amhara, Wolkait",2020,2020,4800,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Tutsi Killing Of Hutus - Burundi,"Actors: Government of Burundi; Targeted groups: Hutus, 0",1988,1988,15000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Ugandan Bush War - Uganda,"Actors: Government of Uganda; Targeted groups: Baganda, Suspected opponents of the government",1981,1985,,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,USSR Invasion and Afghan Civil War - Afghanistan,"Actors: Government of Afghanistan, Government of Afghanistan/ USSR; Targeted groups: Opponents of DRA regime, Anti-communist Afghans",1978,1988,550000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Various Events - Iraq,Actors: IS; Targeted groups: Nigerian Christians,2015,2015,6966,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Wagalla Massacre - Kenya,Actors: Government of Kenya; Targeted groups: Ethnic Somalis of Degodia clan,1984,1984,1000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,War Of The Camps - Lebanon,Actors: Amal Movement; Targeted groups: Palestinian refugees,1985,1987,1335,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,War Of The Mountain - Lebanon,"Actors: Lebanese Forces Militia, People's Liberation Army; Targeted groups: Druze, Maronite Christians",1983,1983,1645,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,West Papua Repression - Indonesia,Actors: Government of Indonesia; Targeted groups: Pro-Independence West Papuans,1965,1985,19517,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Yezidi Genocide And Other Events - Iraq,Actors: IS; Targeted groups: Yazidi,2014,2014,4522,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
G86,Targeted Mass Killings,Zanzibar Revolution - Zanzibar,Actors: Afro-Shirazi Youth League; Targeted groups: Arabs/Asians,1964,1964,2000,"Butcher, Charles, Benjamin E. Goldsmith, Sascha Nanlohy, Arcot Sowmya, and David Muchlinski. 2020. “Introducing the Targeted Mass Killing Dataset for the Study and Forecasting of Mass Atrocities,” Journal of Conflict Resolution [in press]",2023-07-04
