Category ID,Category,Event,Event description,Country,
G9,Sovereign Debt Defaults,Mali - 1964,HIPC countries; Mali in default with Other_Official_Creditors,Mali,
G9,Sovereign Debt Defaults,Mali - 1968,"HIPC countries; Mali in default with Other_Official_Creditors, Private_Creditors, Paris_Club, China",Mali,
G9,Sovereign Debt Defaults,Mauritania - 1969,HIPC countries; Mauritania in default with Private_Creditors,Mauritania,
G9,Sovereign Debt Defaults,Mauritania - 1971,"HIPC countries; Mauritania in default with Other_Official_Creditors, Private_Creditors, Paris_Club, FC_Bank_Loans, China",Mauritania,
G9,Sovereign Debt Defaults,Mauritius - 1971,Other developing countries; Mauritius in default with Other_Official_Creditors,Mauritius,
G9,Sovereign Debt Defaults,Mauritius - 1977,Other developing countries; Mauritius in default with Other_Official_Creditors,Mauritius,
G9,Sovereign Debt Defaults,Mauritius - 1984,Other developing countries; Mauritius in default with Other_Official_Creditors,Mauritius,
G9,Sovereign Debt Defaults,Mauritius - 1988,"Other developing countries; Mauritius in default with Other_Official_Creditors, Private_Creditors",Mauritius,
G9,Sovereign Debt Defaults,Mauritius - 2011,"Other developing countries; Mauritius in default with Other_Official_Creditors, Private_Creditors",Mauritius,
G9,Sovereign Debt Defaults,Mexico - 1978,"Emerging/frontier markets; Mexico in default with Other_Official_Creditors, Private_Creditors",Mexico,
G9,Sovereign Debt Defaults,Mexico - 1981,"Emerging/frontier markets; Mexico in default with Other_Official_Creditors, Private_Creditors, Paris_Club, FC_Bank_Loans",Mexico,
G9,Sovereign Debt Defaults,Mexico - 2013,Emerging/frontier markets; Mexico in default with Private_Creditors,Mexico,
G9,Sovereign Debt Defaults,Mexico - 2016,Emerging/frontier markets; Mexico in default with Private_Creditors,Mexico,
G9,Sovereign Debt Defaults,Mexico - 2018,Emerging/frontier markets; Mexico in default with Private_Creditors,Mexico,
G9,Sovereign Debt Defaults,Moldova - 1993,"Other developing countries; Moldova in default with Other_Official_Creditors, Private_Creditors, FC_Bonds, Paris_Club",Moldova,
G9,Sovereign Debt Defaults,Mongolia - 1992,"Emerging/frontier markets; Mongolia in default with Other_Official_Creditors, Private_Creditors, LC_Debt, China",Mongolia,
G9,Sovereign Debt Defaults,Montenegro - 2006,Other developing countries; Montenegro in default with Other_Official_Creditors,Montenegro,
G9,Sovereign Debt Defaults,Montenegro - 2009,Other developing countries; Montenegro in default with Other_Official_Creditors,Montenegro,
G9,Sovereign Debt Defaults,Montenegro - 2011,Other developing countries; Montenegro in default with Other_Official_Creditors,Montenegro,
G9,Sovereign Debt Defaults,Morocco - 1970,Emerging/frontier markets; Morocco in default with Other_Official_Creditors,Morocco,
G9,Sovereign Debt Defaults,Morocco - 1972,"Emerging/frontier markets; Morocco in default with Other_Official_Creditors, Private_Creditors, Paris_Club, FC_Bank_Loans",Morocco,
G9,Sovereign Debt Defaults,Morocco - 2011,Emerging/frontier markets; Morocco in default with Other_Official_Creditors,Morocco,
G9,Sovereign Debt Defaults,Morocco - 2017,Emerging/frontier markets; Morocco in default with Other_Official_Creditors,Morocco,
G9,Sovereign Debt Defaults,Mozambique - 1980,"HIPC countries; Mozambique in default with FC_Bank_Loans, LC_Debt",Mozambique,
G9,Sovereign Debt Defaults,Mozambique - 1983,"HIPC countries; Mozambique in default with Paris_Club, Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, China, FC_Bonds",Mozambique,
G9,Sovereign Debt Defaults,Myanmar - 1964,Other developing countries; Myanmar in default with LC_Debt,Myanmar,
G9,Sovereign Debt Defaults,Myanmar - 1976,"Other developing countries; Myanmar in default with Other_Official_Creditors, LC_Debt, Private_Creditors, IDA, China, Paris_Club",Myanmar,
G9,Sovereign Debt Defaults,Namibia - 1997,Countries with identified domestic arrears only; Namibia in default with Other_Official_Creditors,Namibia,
G9,Sovereign Debt Defaults,Nauru - 1994,"Other developing countries; Nauru in default with FC_Bonds, Other_Official_Creditors, FC_Bank_Loans",Nauru,
G9,Sovereign Debt Defaults,Nepal - 1986,"Other developing countries; Nepal in default with Other_Official_Creditors, Private_Creditors",Nepal,
G9,Sovereign Debt Defaults,Nepal - 2010,Other developing countries; Nepal in default with Other_Official_Creditors,Nepal,
G9,Sovereign Debt Defaults,Nepal - 2012,Other developing countries; Nepal in default with Other_Official_Creditors,Nepal,
G9,Sovereign Debt Defaults,Nepal - 2020,Other developing countries; Nepal in default with Other_Official_Creditors,Nepal,
G9,Sovereign Debt Defaults,Nicaragua - 1973,HIPC countries; Nicaragua in default with Other_Official_Creditors,Nicaragua,
G9,Sovereign Debt Defaults,Nicaragua - 1975,"HIPC countries; Nicaragua in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, IMF, IBRD, IDA, LC_Debt, Paris_Club, FC_Bonds",Nicaragua,
G9,Sovereign Debt Defaults,Niger - 1971,"HIPC countries; Niger in default with Other_Official_Creditors, Private_Creditors, Paris_Club, FC_Bank_Loans, China",Niger,
G9,Sovereign Debt Defaults,Nigeria - 1967,Emerging/frontier markets; Nigeria in default with LC_Debt,Nigeria,
G9,Sovereign Debt Defaults,Nigeria - 1970,"Emerging/frontier markets; Nigeria in default with Other_Official_Creditors, Private_Creditors, LC_Debt, FC_Bank_Loans, Paris_Club, FC_Bonds, China",Nigeria,
G9,Sovereign Debt Defaults,Nigeria - 2011,Emerging/frontier markets; Nigeria in default with Other_Official_Creditors,Nigeria,
G9,Sovereign Debt Defaults,Nigeria - 2013,Emerging/frontier markets; Nigeria in default with Other_Official_Creditors,Nigeria,
G9,Sovereign Debt Defaults,Nigeria - 2019,Emerging/frontier markets; Nigeria in default with Other_Official_Creditors,Nigeria,
G9,Sovereign Debt Defaults,Pakistan - 1972,"Emerging/frontier markets; Pakistan in default with Paris_Club, Other_Official_Creditors, IMF",Pakistan,
G9,Sovereign Debt Defaults,Pakistan - 1989,"Emerging/frontier markets; Pakistan in default with Other_Official_Creditors, Private_Creditors",Pakistan,
G9,Sovereign Debt Defaults,Pakistan - 1998,"Emerging/frontier markets; Pakistan in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, Paris_Club, FC_Bonds, China",Pakistan,
G9,Sovereign Debt Defaults,Pakistan - 2007,Emerging/frontier markets; Pakistan in default with Other_Official_Creditors,Pakistan,
G9,Sovereign Debt Defaults,Pakistan - 2019,"Emerging/frontier markets; Pakistan in default with Other_Official_Creditors, China",Pakistan,
G9,Sovereign Debt Defaults,Panama - 1970,Emerging/frontier markets; Panama in default with FC_Bank_Loans,Panama,
G9,Sovereign Debt Defaults,Panama - 1980,"Emerging/frontier markets; Panama in default with Private_Creditors, FC_Bank_Loans, Other_Official_Creditors, Paris_Club, FC_Bonds, IMF, IBRD",Panama,
G9,Sovereign Debt Defaults,Panama - 2006,Emerging/frontier markets; Panama in default with Other_Official_Creditors,Panama,
G9,Sovereign Debt Defaults,Papua New Guinea - 1996,Other developing countries; Papua New Guinea in default with Other_Official_Creditors,Papua New Guinea,
G9,Sovereign Debt Defaults,Papua New Guinea - 1998,Other developing countries; Papua New Guinea in default with Other_Official_Creditors,Papua New Guinea,
G9,Sovereign Debt Defaults,Papua New Guinea - 2002,Other developing countries; Papua New Guinea in default with Other_Official_Creditors,Papua New Guinea,
G9,Sovereign Debt Defaults,Papua New Guinea - 2013,"Other developing countries; Papua New Guinea in default with Other_Official_Creditors, Private_Creditors, China, Paris_Club",Papua New Guinea,
G9,Sovereign Debt Defaults,Paraguay - 1970,"Emerging/frontier markets; Paraguay in default with Private_Creditors, Other_Official_Creditors, FC_Bank_Loans, FC_Bonds",Paraguay,
G9,Sovereign Debt Defaults,Paraguay - 2015,Emerging/frontier markets; Paraguay in default with Other_Official_Creditors,Paraguay,
G9,Sovereign Debt Defaults,Peru - 1968,"Emerging/frontier markets; Peru in default with Paris_Club, Private_Creditors, FC_Bank_Loans",Peru,
G9,Sovereign Debt Defaults,Peru - 1976,Emerging/frontier markets; Peru in default with FC_Bank_Loans,Peru,
G9,Sovereign Debt Defaults,Peru - 1978,"Emerging/frontier markets; Peru in default with Paris_Club, FC_Bank_Loans, Private_Creditors, LC_Debt, Other_Official_Creditors, IMF, IBRD",Peru,
G9,Sovereign Debt Defaults,Philippines - 1970,Emerging/frontier markets; Philippines in default with FC_Bank_Loans,Philippines,
G9,Sovereign Debt Defaults,Philippines - 1976,"Emerging/frontier markets; Philippines in default with Private_Creditors, Paris_Club, Other_Official_Creditors, FC_Bank_Loans",Philippines,
G9,Sovereign Debt Defaults,Philippines - 1998,"Emerging/frontier markets; Philippines in default with Other_Official_Creditors, Private_Creditors",Philippines,
G9,Sovereign Debt Defaults,Philippines - 2005,"Emerging/frontier markets; Philippines in default with Private_Creditors, Other_Official_Creditors",Philippines,
G9,Sovereign Debt Defaults,Poland - 1961,Emerging/frontier markets; Poland in default with FC_Bonds,Poland,
G9,Sovereign Debt Defaults,Poland - 1980,"Emerging/frontier markets; Poland in default with Paris_Club, FC_Bank_Loans, Other_Official_Creditors, Private_Creditors",Poland,
G9,Sovereign Debt Defaults,Portugal - 2013,Advanced economies; Portugal in default with Other_Official_Creditors,Portugal,
G9,Sovereign Debt Defaults,Puerto Rico - 2015,Advanced economies; Puerto Rico in default with FC_Bonds,Puerto Rico,
G9,Sovereign Debt Defaults,Republic of Congo (Brazzaville) - 1970,"HIPC countries; Republic of Congo (Brazzaville) in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, Paris_Club, IBRD, IDA, China, FC_Bonds",Republic of Congo,
G9,Sovereign Debt Defaults,Romania - 1961,Emerging/frontier markets; Romania in default with FC_Bonds,Romania,
G9,Sovereign Debt Defaults,Romania - 1980,"Emerging/frontier markets; Romania in default with IMF, FC_Bank_Loans, Paris_Club, Other_Official_Creditors",Romania,
G9,Sovereign Debt Defaults,Romania - 1986,"Emerging/frontier markets; Romania in default with IMF, FC_Bank_Loans, IBRD",Romania,
G9,Sovereign Debt Defaults,Romania - 1997,"Emerging/frontier markets; Romania in default with Other_Official_Creditors, Private_Creditors",Romania,
G9,Sovereign Debt Defaults,Rwanda - 1976,HIPC countries; Rwanda in default with Other_Official_Creditors,Rwanda,
G9,Sovereign Debt Defaults,Rwanda - 1979,HIPC countries; Rwanda in default with Other_Official_Creditors,Rwanda,
G9,Sovereign Debt Defaults,Rwanda - 1984,HIPC countries; Rwanda in default with Other_Official_Creditors,Rwanda,
G9,Sovereign Debt Defaults,Rwanda - 1986,"HIPC countries; Rwanda in default with Other_Official_Creditors, LC_Debt, Private_Creditors, IMF, Paris_Club, China",Rwanda,
G9,Sovereign Debt Defaults,Samoa - 1974,Other developing countries; Samoa in default with Private_Creditors,Samoa,
G9,Sovereign Debt Defaults,Samoa - 1981,Other developing countries; Samoa in default with Other_Official_Creditors,Samoa,
G9,Sovereign Debt Defaults,Samoa - 1988,Other developing countries; Samoa in default with Other_Official_Creditors,Samoa,
G9,Sovereign Debt Defaults,Samoa - 1991,Other developing countries; Samoa in default with Other_Official_Creditors,Samoa,
G9,Sovereign Debt Defaults,Samoa - 1993,"Other developing countries; Samoa in default with Other_Official_Creditors, Private_Creditors",Samoa,
G9,Sovereign Debt Defaults,Samoa - 1996,Other developing countries; Samoa in default with Other_Official_Creditors,Samoa,
G9,Sovereign Debt Defaults,Samoa - 2001,Other developing countries; Samoa in default with Other_Official_Creditors,Samoa,
G9,Sovereign Debt Defaults,Samoa - 2006,"Other developing countries; Samoa in default with China, Other_Official_Creditors, IDA",Samoa,
G9,Sovereign Debt Defaults,Samoa - 2009,Other developing countries; Samoa in default with Other_Official_Creditors,Samoa,
G9,Sovereign Debt Defaults,Samoa - 2012,Other developing countries; Samoa in default with Other_Official_Creditors,Samoa,
G9,Sovereign Debt Defaults,Samoa - 2020,"Other developing countries; Samoa in default with China, Other_Official_Creditors",Samoa,
G9,Sovereign Debt Defaults,Sao Tome and Principe - 1983,"HIPC countries; Sao Tome and Principe in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, Paris_Club, LC_Debt, China",Sao Tome and Principe,
G9,Sovereign Debt Defaults,Senegal - 1971,"HIPC countries; Senegal in default with Other_Official_Creditors, Private_Creditors",Senegal,
G9,Sovereign Debt Defaults,Senegal - 1981,"HIPC countries; Senegal in default with Paris_Club, Private_Creditors, FC_Bank_Loans, Other_Official_Creditors, China",Senegal,
G9,Sovereign Debt Defaults,Senegal - 2013,HIPC countries; Senegal in default with Other_Official_Creditors,Senegal,
G9,Sovereign Debt Defaults,Senegal - 2015,HIPC countries; Senegal in default with Other_Official_Creditors,Senegal,
G9,Sovereign Debt Defaults,Senegal - 2020,HIPC countries; Senegal in default with Other_Official_Creditors,Senegal,
G9,Sovereign Debt Defaults,Serbia - 1992,"Emerging/frontier markets; Serbia in default with IMF, IBRD, Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, Paris_Club, China",Serbia,
G9,Sovereign Debt Defaults,Seychelles - 1984,Other developing countries; Seychelles in default with Other_Official_Creditors,Seychelles,
G9,Sovereign Debt Defaults,Seychelles - 1986,"Other developing countries; Seychelles in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, IBRD, Paris_Club, FC_Bonds, China",Seychelles,
G9,Sovereign Debt Defaults,Seychelles - 2015,Other developing countries; Seychelles in default with Paris_Club,Seychelles,
G9,Sovereign Debt Defaults,Sierra Leone - 1970,"HIPC countries; Sierra Leone in default with Private_Creditors, Other_Official_Creditors, Paris_Club, IMF, FC_Bank_Loans, IDA, IBRD, China",Sierra Leone,
G9,Sovereign Debt Defaults,Slovenia - 1992,Other developing countries; Slovenia in default with FC_Bank_Loans,Slovenia,
G9,Sovereign Debt Defaults,Solomon Islands - 1990,"Other developing countries; Solomon Islands in default with Other_Official_Creditors, Private_Creditors",Solomon Islands,
G9,Sovereign Debt Defaults,Solomon Islands - 1994,"Other developing countries; Solomon Islands in default with Private_Creditors, Other_Official_Creditors, LC_Debt, IDA",Solomon Islands,
G9,Sovereign Debt Defaults,Somalia - 1974,"Other developing countries; Somalia in default with Other_Official_Creditors, Private_Creditors, IMF, Paris_Club, IDA, China",Somalia,
G9,Sovereign Debt Defaults,South Africa - 1985,Emerging/frontier markets; South Africa in default with FC_Bank_Loans,South Africa,
G9,Sovereign Debt Defaults,South Africa - 1989,Emerging/frontier markets; South Africa in default with FC_Bank_Loans,South Africa,
G9,Sovereign Debt Defaults,South Africa - 1993,Emerging/frontier markets; South Africa in default with FC_Bank_Loans,South Africa,
G9,Sovereign Debt Defaults,South Africa - 2004,Emerging/frontier markets; South Africa in default with Other_Official_Creditors,South Africa,
G9,Sovereign Debt Defaults,South Africa - 2019,Emerging/frontier markets; South Africa in default with Other_Official_Creditors,South Africa,
G9,Sovereign Debt Defaults,South Sudan - 2013,"Other developing countries; South Sudan in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans",South Sudan,
G9,Sovereign Debt Defaults,Sri Lanka - 1971,"Emerging/frontier markets; Sri Lanka in default with Private_Creditors, Other_Official_Creditors",Sri Lanka,
G9,Sovereign Debt Defaults,Sri Lanka - 1988,"Emerging/frontier markets; Sri Lanka in default with Private_Creditors, Other_Official_Creditors, LC_Debt",Sri Lanka,
G9,Sovereign Debt Defaults,Sri Lanka - 2005,"Emerging/frontier markets; Sri Lanka in default with Paris_Club, Other_Official_Creditors",Sri Lanka,
G9,Sovereign Debt Defaults,Sri Lanka - 2007,"Emerging/frontier markets; Sri Lanka in default with Other_Official_Creditors, Private_Creditors, China",Sri Lanka,
G9,Sovereign Debt Defaults,St. Kitts & Nevis - 1989,Other developing countries; St. Kitts & Nevis in default with Other_Official_Creditors,St. Kitts & Nevis,
G9,Sovereign Debt Defaults,St. Kitts & Nevis - 1992,"Other developing countries; St. Kitts & Nevis in default with Other_Official_Creditors, Private_Creditors, Paris_Club, FC_Bank_Loans, FC_Bonds",St. Kitts & Nevis,
G9,Sovereign Debt Defaults,St. Kitts & Nevis - 2016,Other developing countries; St. Kitts & Nevis in default with FC_Bank_Loans,St. Kitts & Nevis,
G9,Sovereign Debt Defaults,St. Lucia - 1984,"Other developing countries; St. Lucia in default with IMF, Other_Official_Creditors, Private_Creditors",St. Lucia,
G9,Sovereign Debt Defaults,St. Lucia - 2003,"Other developing countries; St. Lucia in default with Private_Creditors, Other_Official_Creditors",St. Lucia,
G9,Sovereign Debt Defaults,St. Lucia - 2007,"Other developing countries; St. Lucia in default with Other_Official_Creditors, Private_Creditors",St. Lucia,
G9,Sovereign Debt Defaults,St. Lucia - 2015,Other developing countries; St. Lucia in default with Other_Official_Creditors,St. Lucia,
G9,Sovereign Debt Defaults,St. Vincent and the Grenadines - 1983,"Other developing countries; St. Vincent and the Grenadines in default with Other_Official_Creditors, Private_Creditors",St. Vincent and the Grenadines,
G9,Sovereign Debt Defaults,Sudan - 1975,"Other developing countries; Sudan in default with Other_Official_Creditors, FC_Bank_Loans, Private_Creditors, IMF, Paris_Club, LC_Debt, IBRD, IDA, China",Sudan,
G9,Sovereign Debt Defaults,Suriname - 1992,Other developing countries; Suriname in default with IMF,Suriname,
G9,Sovereign Debt Defaults,Suriname - 1998,"Other developing countries; Suriname in default with Other_Official_Creditors, LC_Debt",Suriname,
G9,Sovereign Debt Defaults,Suriname - 2020,"Other developing countries; Suriname in default with FC_Bonds, Other_Official_Creditors, Private_Creditors, LC_Debt",Suriname,
G9,Sovereign Debt Defaults,Syria - 1965,Other developing countries; Syria in default with IMF,Syria,
G9,Sovereign Debt Defaults,Syria - 1987,"Other developing countries; Syria in default with IBRD, IDA, Other_Official_Creditors, Private_Creditors",Syria,
G9,Sovereign Debt Defaults,Syria - 2005,Other developing countries; Syria in default with Other_Official_Creditors,Syria,
G9,Sovereign Debt Defaults,Syria - 2008,"Other developing countries; Syria in default with Other_Official_Creditors, Private_Creditors, IDA",Syria,
G9,Sovereign Debt Defaults,Tajikistan - 1993,"Other developing countries; Tajikistan in default with Other_Official_Creditors, Private_Creditors",Tajikistan,
G9,Sovereign Debt Defaults,Tajikistan - 2010,"Other developing countries; Tajikistan in default with Private_Creditors, Other_Official_Creditors",Tajikistan,
G9,Sovereign Debt Defaults,Tajikistan - 2020,"Other developing countries; Tajikistan in default with China, Other_Official_Creditors",Tajikistan,
G9,Sovereign Debt Defaults,Tanzania - 1971,"HIPC countries; Tanzania in default with Other_Official_Creditors, Private_Creditors, IMF, Paris_Club, FC_Bank_Loans, China",Tanzania,
G9,Sovereign Debt Defaults,Thailand - 1991,Emerging/frontier markets; Thailand in default with Other_Official_Creditors,Thailand,
G9,Sovereign Debt Defaults,Thailand - 1998,Emerging/frontier markets; Thailand in default with Other_Official_Creditors,Thailand,
G9,Sovereign Debt Defaults,Thailand - 2008,"Emerging/frontier markets; Thailand in default with Other_Official_Creditors, Private_Creditors",Thailand,
G9,Sovereign Debt Defaults,Togo - 1970,"HIPC countries; Togo in default with Private_Creditors, Other_Official_Creditors, Paris_Club, FC_Bank_Loans, IDA, China, IBRD",Togo,
G9,Sovereign Debt Defaults,Tonga - 1997,"Other developing countries; Tonga in default with Other_Official_Creditors, Private_Creditors, China",Tonga,
G9,Sovereign Debt Defaults,Tonga - 2018,Other developing countries; Tonga in default with China,Tonga,
G9,Sovereign Debt Defaults,Tonga - 2020,Other developing countries; Tonga in default with China,Tonga,
G9,Sovereign Debt Defaults,Trinidad & Tobago - 1988,"Emerging/frontier markets; Trinidad & Tobago in default with FC_Bank_Loans, Paris_Club",Trinidad & Tobago,
G9,Sovereign Debt Defaults,Tunisia - 1970,"Emerging/frontier markets; Tunisia in default with Other_Official_Creditors, Private_Creditors",Tunisia,
G9,Sovereign Debt Defaults,Tunisia - 1989,"Emerging/frontier markets; Tunisia in default with Other_Official_Creditors, Private_Creditors",Tunisia,
G9,Sovereign Debt Defaults,Tunisia - 2013,Emerging/frontier markets; Tunisia in default with Other_Official_Creditors,Tunisia,
G9,Sovereign Debt Defaults,Turkey - 1965,Emerging/frontier markets; Turkey in default with Other_Official_Creditors,Turkey,
G9,Sovereign Debt Defaults,Turkey - 1970,Emerging/frontier markets; Turkey in default with Other_Official_Creditors,Turkey,
G9,Sovereign Debt Defaults,Turkey - 1976,"Emerging/frontier markets; Turkey in default with FC_Bank_Loans, Paris_Club, Other_Official_Creditors, Private_Creditors",Turkey,
G9,Sovereign Debt Defaults,Turkey - 1999,Emerging/frontier markets; Turkey in default with LC_Debt,Turkey,
G9,Sovereign Debt Defaults,Turkey - 2011,Emerging/frontier markets; Turkey in default with Other_Official_Creditors,Turkey,
G9,Sovereign Debt Defaults,Turkey - 2017,Emerging/frontier markets; Turkey in default with Other_Official_Creditors,Turkey,
G9,Sovereign Debt Defaults,Turkmenistan - 1994,"Other developing countries; Turkmenistan in default with Other_Official_Creditors, Private_Creditors",Turkmenistan,
G9,Sovereign Debt Defaults,Turkmenistan - 2012,Other developing countries; Turkmenistan in default with Other_Official_Creditors,Turkmenistan,
G9,Sovereign Debt Defaults,Uganda - 1970,"HIPC countries; Uganda in default with Other_Official_Creditors, Private_Creditors, Paris_Club, FC_Bank_Loans, China",Uganda,
G9,Sovereign Debt Defaults,Ukraine - 1992,"Emerging/frontier markets; Ukraine in default with Private_Creditors, Other_Official_Creditors, FC_Bank_Loans, LC_Debt, FC_Bonds, Paris_Club, China",Ukraine,
G9,Sovereign Debt Defaults,United Kingdom - 1979,; United Kingdom in default with Other_Official_Creditors,United Kingdom,
G9,Sovereign Debt Defaults,Uruguay - 1965,"Emerging/frontier markets; Uruguay in default with IMF, Other_Official_Creditors, Private_Creditors, FC_Bank_Loans",Uruguay,
G9,Sovereign Debt Defaults,Uruguay - 1983,Emerging/frontier markets; Uruguay in default with FC_Bank_Loans,Uruguay,
G9,Sovereign Debt Defaults,Uruguay - 1988,Emerging/frontier markets; Uruguay in default with FC_Bank_Loans,Uruguay,
G9,Sovereign Debt Defaults,Uruguay - 1990,Emerging/frontier markets; Uruguay in default with FC_Bank_Loans,Uruguay,
G9,Sovereign Debt Defaults,Uruguay - 2003,Emerging/frontier markets; Uruguay in default with FC_Bonds,Uruguay,
G9,Sovereign Debt Defaults,USSR/Russia - 1990,"Emerging/frontier markets; USSR/Russia in default with Private_Creditors, FC_Bank_Loans, LC_Debt, Paris_Club, Other_Official_Creditors, FC_Bonds",USSR,Russia
G9,Sovereign Debt Defaults,Uzbekistan - 1997,"Other developing countries; Uzbekistan in default with Other_Official_Creditors, Private_Creditors",Uzbekistan,
G9,Sovereign Debt Defaults,Uzbekistan - 2007,Other developing countries; Uzbekistan in default with Private_Creditors,Uzbekistan,
G9,Sovereign Debt Defaults,Uzbekistan - 2015,"Other developing countries; Uzbekistan in default with Other_Official_Creditors, Private_Creditors",Uzbekistan,
G9,Sovereign Debt Defaults,Vanuatu - 1991,Other developing countries; Vanuatu in default with Other_Official_Creditors,Vanuatu,
G9,Sovereign Debt Defaults,Vanuatu - 2000,Other developing countries; Vanuatu in default with China,Vanuatu,
G9,Sovereign Debt Defaults,Vanuatu - 2003,"Other developing countries; Vanuatu in default with China, Other_Official_Creditors",Vanuatu,
G9,Sovereign Debt Defaults,Vanuatu - 2015,Other developing countries; Vanuatu in default with China,Vanuatu,
G9,Sovereign Debt Defaults,Venezuela - 1978,"Emerging/frontier markets; Venezuela in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans",Venezuela,
G9,Sovereign Debt Defaults,Venezuela - 1992,"Emerging/frontier markets; Venezuela in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, LC_Debt, FC_Bonds, China, Paris_Club",Venezuela,
G9,Sovereign Debt Defaults,Vietnam - 1975,"Emerging/frontier markets; Vietnam in default with Other_Official_Creditors, LC_Debt",Vietnam,
G9,Sovereign Debt Defaults,Vietnam - 1978,Emerging/frontier markets; Vietnam in default with LC_Debt,Vietnam,
G9,Sovereign Debt Defaults,Vietnam - 1980,"Emerging/frontier markets; Vietnam in default with IMF, Other_Official_Creditors, Private_Creditors, Paris_Club, FC_Bank_Loans, LC_Debt",Vietnam,
G9,Sovereign Debt Defaults,Vietnam - 2008,Emerging/frontier markets; Vietnam in default with Other_Official_Creditors,Vietnam,
G9,Sovereign Debt Defaults,Vietnam - 2010,"Emerging/frontier markets; Vietnam in default with Other_Official_Creditors, Private_Creditors",Vietnam,
G9,Sovereign Debt Defaults,Yemen - 1973,"Other developing countries; Yemen in default with Other_Official_Creditors, Private_Creditors, FC_Bank_Loans, Paris_Club, China",Yemen,
G9,Sovereign Debt Defaults,Yugoslavia - 1961,"Other developing countries; Yugoslavia in default with FC_Bonds, IMF, Other_Official_Creditors",Yugoslavia,
G9,Sovereign Debt Defaults,Yugoslavia - 1970,Other developing countries; Yugoslavia in default with Private_Creditors,Yugoslavia,
G9,Sovereign Debt Defaults,Yugoslavia - 1982,"Other developing countries; Yugoslavia in default with Other_Official_Creditors, FC_Bank_Loans, Paris_Club, Private_Creditors, IMF, FC_Bonds",Yugoslavia,
G9,Sovereign Debt Defaults,Zambia - 1975,"HIPC countries; Zambia in default with Other_Official_Creditors, Private_Creditors, IMF, Paris_Club, FC_Bank_Loans, IBRD, IDA, China, FC_Bonds",Zambia,
G9,Sovereign Debt Defaults,Zimbabwe - 1965,"Other developing countries; Zimbabwe in default with FC_Bonds, Other_Official_Creditors, Private_Creditors",Zimbabwe,
G9,Sovereign Debt Defaults,Zimbabwe - 1985,"Other developing countries; Zimbabwe in default with Private_Creditors, Other_Official_Creditors, Paris_Club, IMF, IBRD, IDA, LC_Debt, China, FC_Bonds",Zimbabwe,
